"","const","size_data","ratio_noise_data","law_noise"
"127","10.0700925759098","1000","1","cauchy"
"128","9.96388593297642","1000","1","cauchy"
"129","10.3303762020599","1000","1","cauchy"
"130","9.68995049714004","1000","1","cauchy"
"131","10.0487059995168","1000","1","cauchy"
"132","10.2770093423945","1000","1","cauchy"
"133","10.0858810415172","1000","1","cauchy"
"134","10.1337685917628","1000","1","cauchy"
"135","10.0376823758121","1000","1","cauchy"
"136","9.81342191833545","1000","1","cauchy"
"137","9.670450673789","1000","1","cauchy"
"138","9.89588238018648","1000","1","cauchy"
"139","10.0840647565975","1000","1","cauchy"
"140","10.1280212471296","1000","1","cauchy"
"141","9.89766565087422","1000","1","cauchy"
"142","10.2087029523625","1000","1","cauchy"
"143","10.2270258512843","1000","1","cauchy"
"144","10.1212718984374","1000","1","cauchy"
"145","10.3657637192109","1000","1","cauchy"
"146","10.2920671873219","1000","1","cauchy"
"147","10.0992015725307","1000","1","cauchy"
"148","10.2215648463965","1000","1","cauchy"
"149","9.97588145195463","1000","1","cauchy"
"150","10.0119802411691","1000","1","cauchy"
"151","9.87671473419795","1000","1","cauchy"
"152","10.1835626363985","1000","1","cauchy"
"153","9.98467195615642","1000","1","cauchy"
"154","9.90722865714818","1000","1","cauchy"
"155","10.2406965720387","1000","1","cauchy"
"156","9.97818242397402","1000","1","cauchy"
"157","10.0323005407904","1000","1","cauchy"
"158","9.96486486733222","1000","1","cauchy"
"159","9.94894135727901","1000","1","cauchy"
"160","10.2170687295038","1000","1","cauchy"
"161","9.96309914099799","1000","1","cauchy"
"162","9.88405578797425","1000","1","cauchy"
"163","9.84407093594213","1000","1","cauchy"
"164","10.1680796103662","1000","1","cauchy"
"165","10.0418763018068","1000","1","cauchy"
"166","10.3360298325109","1000","1","cauchy"
"167","9.79258205655513","1000","1","cauchy"
"168","9.88576422361509","1000","1","cauchy"
"169","9.92178933505466","1000","1","cauchy"
"170","10.2149283677254","1000","1","cauchy"
"171","9.9114540571134","1000","1","cauchy"
"172","10.0703347644292","1000","1","cauchy"
"173","10.3078536369346","1000","1","cauchy"
"174","9.726951771933","1000","1","cauchy"
"175","10.0474161989785","1000","1","cauchy"
"176","9.85905653685255","1000","1","cauchy"
"177","10.0787554947463","1000","1","cauchy"
"178","9.85443104906552","1000","1","cauchy"
"179","10.0057538165425","1000","1","cauchy"
"180","9.85656166176443","1000","1","cauchy"
"181","10.2326633086638","1000","1","cauchy"
"182","10.14110054188","1000","1","cauchy"
"183","10.4298891775152","1000","1","cauchy"
"184","10.2262517566652","1000","1","cauchy"
"185","10.0032358391437","1000","1","cauchy"
"186","9.97428577994245","1000","1","cauchy"
"187","10.0001342045973","1000","1","cauchy"
"188","10.1137993157296","1000","1","cauchy"
"189","9.7316700254889","1000","1","cauchy"
"190","10.0573718775358","1000","1","cauchy"
"191","10.2183174168616","1000","1","cauchy"
"192","10.1018129680106","1000","1","cauchy"
"193","9.90303974619964","1000","1","cauchy"
"194","9.84349887945541","1000","1","cauchy"
"195","9.98997370145229","1000","1","cauchy"
