"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",10.0166953785557,10.0186486266384,10.0540039348655,10.0487216138279,10.0426604239209,10.0532666775817,10.0402290989661,10.0317332019688,10.0422054873241,10.0156407668549,10.0432297921441,9.99382594710805,10.032312798535,9.99929852386233,10.0205724821928,10.0326475077952,10.0580406031727,10.0382160299939,10.0176770216004,9.98795159508129,10.0499059910743,10.0217233416724,10.0450180157312,10.0378875661079,10.0227642838209,10.072355174626,10.0186552908925,10.0267654705952,10.0205588835249,10.0258807822297,10.0250768459886,10.0093047054207,10.0412241006134,10.026291871381,10.0293281923882,10.0023113588839,10.0015509796842,10.0187854194904,9.99871648394907,10.0101104922321,10.0275466344738,10.0550893244078,10.0456360757521,10.0421453661885,10.0694194737025,10.0146553565037,10.0154239789151,10.0437373657469,10.0078732590202,10.0262191711394,10.0113554930164,10.0271605110179,10.0236693142191,10.0063790011954,10.0350778957484,10.0318455526786,10.0636033264978,10.0295615838571,10.0456785151912,10.0132602170079,10.0170762458176,10.0162092352477,10.0337207110479,10.0140248345822,10.0209875197122,10.0120029253868,9.99878779665026,10.0274519769317,9.99934893972705,10.0192512085561,10.0265395733164,10.0199841100937,10.0237202277097,10.0261398405092,10.0514322325953,10.0241010160075,10.0269732353201,10.0376974227292,10.0088797121212,10.0145635937499,10.0785120524762,9.99754122287157,10.0349498150364,10.052134731326,10.0387141195855,10.0246945569315,10.0357148119748,10.0508051100885,10.026936075307,10.0214336293866,10.014623470507,10.0212335624617,10.0465447762334,10.0249836927503,10.0182271458762,10.0513491324814,10.0472674723241,10.0348451373201,10.0169846891166,10.0384992594761
